src_url_tx,src_prod_nm,name,isBlog,type,certNumber
https://www.nerdwallet.com/rates/cds/best-cd-rates,Barclays57203IBCD12,Barclays,0,IB,57203
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Community National Bank57828BKCD12,Community National Bank,0,BK,57828
http://www.nerdwallet.com/rates/cds/best-cd-rates,Hudson Valley Federal Credit Union15802CUCD24,Hudson Valley Federal Credit Union,0,CU,15802
https://www.nerdwallet.com/rates/cds/best-cd-rates,Synchrony Bank27314IBCD36,Synchrony Bank,0,IB,27314
https://www.nerdwallet.com/rates/cds/best-cd-rates,Community National Bank57828BKCD24,Community National Bank,0,BK,57828
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Royal Bank America18962BKCD12,Royal Bank America,0,BK,18962
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Balboa Thrift & Loan Association26704BKCD24,Balboa Thrift & Loan Association,0,BK,26704
http://www.nerdwallet.com/rates/cds/best-cd-rates,Patelco Credit Union68579CUCD24,Patelco Credit Union,0,CU,68579
http://www.nerdwallet.com/rates/cds/best-cd-rates,Windsor State Bank22447BKCD12,Windsor State Bank,0,BK,22447
http://www.nerdwallet.com/rates/cds/best-cd-rates/,BAC Florida Bank21265IBCD6,BAC Florida Bank,0,IB,21265
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Buckeye State Bank2286BKCD24,Buckeye State Bank,0,BK,2286
http://www.nerdwallet.com/rates/cds/best-cd-rates,Salem Five Direct23296IBCD24,Salem Five Direct,0,IB,23296
https://www.nerdwallet.com/rates/cds/best-cd-rates,CIT Bank35575IBCD24,CIT Bank,0,IB,35575
https://www.nerdwallet.com/rates/cds/best-cd-rates,USAA Federal Savings Bank32188IBCD6,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Insbank35521BKCD12,Insbank,0,BK,35521
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,CIT Bank355752IBCD60,CIT Bank,0,IB,355752
http://www.nerdwallet.com/rates/cds/best-cd-rates,MidFirst Bank4063BKCD24,MidFirst Bank,0,BK,4063
http://www.nerdwallet.com/rates/cds/best-cd-rates/,CIT Bank355752IBCD24,CIT Bank,0,IB,355752
http://www.nerdwallet.com/rates/cds/best-cd-rates,Bank of the West3514BKCD60,Bank of the West,0,BK,3514
http://www.nerdwallet.com/rates/cds/best-cd-rates,Great American Bank35292BKCD24,Great American Bank,0,BK,35292
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Stafford Savings Bank18227BKCD60,Stafford Savings Bank,0,BK,18227
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Patelco Credit Union68579CUCD12,Patelco Credit Union,0,CU,68579
http://www.nerdwallet.com/rates/cds/best-cd-rates,Patelco Credit Union68579CUCD12,Patelco Credit Union,0,CU,68579
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Pan Pacific Bank57989BKCD6,Pan Pacific Bank,0,BK,57989
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Community National Bank57828BKCD48,Community National Bank,0,BK,57828
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Grant County State Bank9417BKCD36,Grant County State Bank,0,BK,9417
http://www.nerdwallet.com/rates/cds/best-cd-rates/,State Bank of India (California)23998BKCD60,State Bank of India (California),0,BK,23998
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Kearny Bank28765SLCD24,Kearny Bank,0,SL,28765
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Victory Bank58615BKCD36,Victory Bank,0,BK,58615
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Hanmi Bank24170BKCD12,Hanmi Bank,0,BK,24170
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Peoples Bank17073BKCD36,Peoples Bank,0,BK,17073
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Pentagon Federal Credit Union227CUCD60,Pentagon Federal Credit Union,0,CU,227
http://www.nerdwallet.com/rates/cds/best-cd-rates,California Credit Union60784CUCD12,California Credit Union,0,CU,60784
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Diversified Members Credit Union62339CUCD6,Diversified Members Credit Union,0,CU,62339
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Northpointe Bank34953BKCD60,Northpointe Bank,0,BK,34953
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/North-Carolina,Coastal Federal Credit Union18297CUCD60,Coastal Federal Credit Union,0,CU,18297
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Capitol Federal Savings Bank27981SLCD60,Capitol Federal Savings Bank,0,SL,27981
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Federal Bank of Wisconsin30422SLCD60,First Federal Bank of Wisconsin,0,SL,30422
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Gesa Credit Union68278CUCD48,Gesa Credit Union,0,CU,68278
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Ozarks Federal Savings & Loan Association28277SLCD36,Ozarks Federal Savings & Loan Association,0,SL,28277
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Meetinghouse Bank26715SLCD24,Meetinghouse Bank,0,SL,26715
http://www.nerdwallet.com/rates/cds/best-cd-rates,Home Federal Savings & Loan Association of Collins27909SLCD60,Home Federal Savings & Loan Association of Collins,0,SL,27909
http://www.nerdwallet.com/rates/cds/best-cd-rates,First State Bank13680BKCD48,First State Bank,0,BK,13680
http://www.nerdwallet.com/rates/cds/best-cd-rates,San Diego County Credit Union61004CUCD24,San Diego County Credit Union,0,CU,61004
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Doral Direct32102IBCD12,Doral Direct,0,IB,32102
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Ridgewood Savings Bank16026BKCD30,Ridgewood Savings Bank,0,BK,16026
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Massena Savings & Loan Association30429SLCD36,Massena Savings & Loan Association,0,SL,30429
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Seaway Bank & Trust Company19328BKCD36,Seaway Bank & Trust Company,0,BK,19328
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Columbia Bank28834SLCD48,Columbia Bank,0,SL,28834
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Discover Bank5649BKCD12,Discover Bank,0,BK,5649
http://www.nerdwallet.com/rates/cds/best-cd-rates,Cloverbelt Credit Union66844CUCD60,Cloverbelt Credit Union,0,CU,66844
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Crescent Bank & Trust33492LPCD60,Crescent Bank & Trust,0,LP,33492
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Capital One 3604297IBCD36,Capital One ,0,IB,3604297
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Kearny Bank28765SLCD60,Kearny Bank,0,SL,28765
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Columbia Bank28834SLCD30,Columbia Bank,0,SL,28834
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,First Internet Bank of Indiana34607IBCD60,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Synchrony Bank27314IBCD15,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,SFGI Direct34102IBSAV0,SFGI Direct,0,IB,34102
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Synchrony Bank27314IBCD36,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,PNC6384BKCD36,PNC,0,BK,6384
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Eloan.com34967IBCD24,Eloan.com,0,IB,34967
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Patelco Credit Union68579CUMM0,Patelco Credit Union,0,CU,68579
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Capital One 3604297IBCD24,Capital One ,0,IB,3604297
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Quorum Federal Credit Union22769CUSAV0,Quorum Federal Credit Union,0,CU,22769
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,ConnectOne Bank6431IBCD48,ConnectOne Bank,0,IB,6431
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Royal Bank America18962BKCD24,Royal Bank America,0,BK,18962
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Garden State Community Bank16022BKCD60,Garden State Community Bank,0,BK,16022
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Bank of Rochelle Park57215BKCD12,Bank of Rochelle Park,0,BK,57215
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Kearny Federal Savings Bank28765SLCD60,Kearny Federal Savings Bank,0,SL,28765
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,ConnectOne Bank57919BKCD24,ConnectOne Bank,0,BK,57919
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Royal Bank America18962BKCD36,Royal Bank America,0,BK,18962
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,EmigrantDirect12054IBCD6,EmigrantDirect,0,IB,12054
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/New-Jersey,Trustco Bank31945SLCD18,Trustco Bank,0,SL,31945
http://www.nerdwallet.com/checking-accounts/details/719-neighborhood-credit-union-kasasa-cash,Neighborhood Credit Union67681CUINTCK,Neighborhood Credit Union,0,CU,67681
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Barclays57203IBCD48,Barclays,0,IB,57203
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Wings Financial Credit Union68601CUCD24,Wings Financial Credit Union,0,CU,68601
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,HSBC57890BKCD6,HSBC,0,BK,57890
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Harborstone Credit Union66399CUCD48,Harborstone Credit Union,0,CU,66399
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Eloan.com34967IBCD12,Eloan.com,0,IB,34967
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,First Internet Bank of Indiana34607IBCD48,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,CIT Bank35575IBCD60,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,US Bank National Association6548BKCD12,US Bank National Association,0,BK,6548
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Synchrony Bank27314IBCD36,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Bank of the West3514BKMM0,Bank of the West,0,BK,3514
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,HSBC57890BKCD24,HSBC,0,BK,57890
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Wings Financial Credit Union68601CUCD48,Wings Financial Credit Union,0,CU,68601
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Bank5 Connect23286IBCD12,Bank,0, C,5
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Bank5 Connect23286IBCD36,Bank,0, C,5
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,CIT Bank35575IBSAV0,CIT Bank,0,IB,35575
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,HomeStreet Bank32489SLPREMMM0,HomeStreet Bank,0,SL,32489
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Sound Community Bank57451SLCD36,Sound Community Bank,0,SL,57451
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,USAA Federal Savings Bank32188IBCD24,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,SFGI Direct34102IBSAV0,SFGI Direct,0,IB,34102
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,Gesa Credit Union68278CUCD12,Gesa Credit Union,0,CU,68278
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Seattle-WA,First Internet Bank of Indiana34607IBCD60,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/checking-accounts/details/267-fifth-third-bank-eaccess-account,Fifth Third Bank6672BKINTCK,Fifth Third Bank,0,BK,6672
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Synchrony Bank27314IBCD24,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,CIT Bank58978IBCD12,CIT Bank,0,IB,58978
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Goliad National Bank5529BKCD12,Goliad National Bank,0,BK,5529
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,iGObanking.com58564IBMM0,iGObanking.com,0,IB,58564
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Ally Bank57803IBSAV0,Ally Bank,0,IB,57803
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Gulf Coast Bank & Trust Company32974IBCD48,Gulf Coast Bank & Trust Company,0,IB,32974
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Salem Five Direct23296IBSAV0,Salem Five Direct,0,IB,23296
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Discover5649IBCD48,Discover,0,IB,5649
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,First Community Credit Union66818CUCD48,First Community Credit Union,0,CU,66818
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,MySavingsDirect12054IBCD6,MySavingsDirect,0,IB,12054
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Gulf Coast Bank & Trust Company32974IBCD12,Gulf Coast Bank & Trust Company,0,IB,32974
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Nationwide Bank34710IBCD60,Nationwide Bank,0,IB,34710
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,First National Bank Southwest5452BKCD60,First National Bank Southwest,0,BK,5452
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Allegiance Bank58629BKCD30,Allegiance Bank,0,BK,58629
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,BBVA Compass19048IBCD19,BBVA Compass,0,IB,19048
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Radius Bank32551IBSAV0,Radius Bank,0,IB,32551
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Community Bank3510BKCD24,Community Bank,0,BK,3510
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Allegiance Bank58629BKCD6,Allegiance Bank,0,BK,58629
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Industry State Bank12506BKCD12,Industry State Bank,0,BK,12506
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Bank5 Connect23286IBSAV0,Bank,0, C,5
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Citizens Bank22358BKCD24,Citizens Bank,0,BK,22358
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Lone Star State Bank of West Texas3116BKCD12,Lone Star State Bank of West Texas,0,BK,3116
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Chase628BKCD36,Chase,0,BK,628
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Gulf Coast Bank & Trust Company32974IBCD60,Gulf Coast Bank & Trust Company,0,IB,32974
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,A+ Federal Credit Union6178CUCD48,A+ Federal Credit Union,0,CU,6178
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Citizens State Bank22657BKCD12,Citizens State Bank,0,BK,22657
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Vibe Credit Union62236CUCD60,Vibe Credit Union,0,CU,62236
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/Houston-TX,Pentagon Federal Credit Union227CUCD24,Pentagon Federal Credit Union,0,CU,227
https://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,USAA Federal Savings Bank32188IBCD12,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&cds&ratetool,Bank5 Connect23286IBCD36,Bank,0, C,5
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Yakima Federal Savings & Loan Association28116SLCD60,Yakima Federal Savings & Loan Association,0,SL,28116
http://www.nerdwallet.com/rates/cds/best-cd-rates,First Internet Bank of Indiana34607IBCD3,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/cds/best-cd-rates,WashingtonFirst Bank57696BKCD48,WashingtonFirst Bank,0,BK,57696
http://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,Needham Bank26483SLCD60,Needham Bank,0,SL,26483
http://www.nerdwallet.com/rates/cds/best-cd-rates,Brentwood Bank27943SLCD60,Brentwood Bank,0,SL,27943
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Perpetual Federal Savings Bank of Urbana28934SLCD60,Perpetual Federal Savings Bank of Urbana,0,SL,28934
http://www.nerdwallet.com/rates/cds/best-cd-rates,Dime Savings Bank of Williamsburgh16012SLCD60,Dime Savings Bank of Williamsburgh,0,SL,16012
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&checking&ratetool,First Internet Bank of Indiana34607IBCD48,First Internet Bank of Indiana,0,IB,34607
http://www.nerdwallet.com/rates/cds/best-cd-rates,Farmington Bank18208BKCD48,Farmington Bank,0,BK,18208
http://www.nerdwallet.com/rates/cds/best-cd-rates,Discover Bank5649BKCD60,Discover Bank,0,BK,5649
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Gesa Credit Union68278CUCD18,Gesa Credit Union,0,CU,68278
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Cardinal Bank34733BKCD12,Cardinal Bank,0,BK,34733
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,GHS Federal Credit Union3841CUCD6,GHS Federal Credit Union,0,CU,3841
http://www.nerdwallet.com/rates/cds/best-cd-rates,Branch Banking & Trust Company9846BKCD48,Branch Banking & Trust Company,0,BK,9846
http://www.nerdwallet.com/rates/cds/best-cd-rates/,BMO Harris Bank National Association16571BKCD24,BMO Harris Bank National Association,0,BK,16571
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Summit Credit Union67190CUCD36,Summit Credit Union,0,CU,67190
http://www.nerdwallet.com/rates/cds/best-cd-rates,Bellco Credit Union68437CUCD6,Bellco Credit Union,0,CU,68437
http://www.nerdwallet.com/rates/cds/best-cd-rates,Regions Bank12368BKCD6,Regions Bank,0,BK,12368
http://www.nerdwallet.com/rates/cds/best-cd-rates,MutualOne Bank26395SLCD6,MutualOne Bank,0,SL,26395
http://www.nerdwallet.com/rates/cds/best-cd-rates,First National Bank Northwest Florida25122BKCD24,First National Bank Northwest Florida,0,BK,25122
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,First Community Credit Union66818CUCD6,First Community Credit Union,0,CU,66818
http://www.nerdwallet.com/rates/cds/best-cd-rates,First Savings Bank of Perkasie30401SLCD48,First Savings Bank of Perkasie,0,SL,30401
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,MyCBB58037IBCD12,MyCBB,0,IB,58037
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/North-Carolina,Discover5649IBCD48,Discover,0,IB,5649
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,LBS Financial Credit Union68460CUCD12,LBS Financial Credit Union,0,CU,68460
https://www.nerdwallet.com/rates/cds/best-cd-rates/,Bank5 Connect23286IBCD6,Bank,0, C,5
http://www.nerdwallet.com/rates/cds/best-cd-rates,Oxford Federal Credit Union2645CUCD60,Oxford Federal Credit Union,0,CU,2645
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Citizens Bank of Fayette5600BKCD12,Citizens Bank of Fayette,0,BK,5600
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingsidebar&cdtool,Jonestown Bank & Trust Company of Jonestown PA10677BKCD60,Jonestown Bank & Trust Company of Jonestown PA,0,BK,10677
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&cds&ratetool,Emigrant Bank12054BKCD60,Emigrant Bank,0,BK,12054
http://www.nerdwallet.com/rates/cds/best-cd-rates,Synchrony Bank27314IBCD18,Synchrony Bank,0,IB,27314
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Security Trust & Savings Bank17224BKCD3,First Security Trust & Savings Bank,0,BK,17224
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&cds&ratetool,Sallie Mae Bank58177IBCD36,Sallie Mae Bank,0,IB,58177
http://www.nerdwallet.com/rates/cds/best-cd-rates/?sidebar&compare3,Discover5649IBCD12,Discover,0,IB,5649
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&mobile&ratetool,Sallie Mae Bank58177IBCD12,Sallie Mae Bank,0,IB,58177
https://www.nerdwallet.com/rates/cds/best-cd-rates,StonehamBank26559SLCD18,StonehamBank,0,SL,26559
https://www.nerdwallet.com/rates/cds/best-cd-rates,EverBank34775IBCD6,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,Needham Bank26483SLCD12,Needham Bank,0,SL,26483
http://www.nerdwallet.com/rates/cds/best-cd-rates,Service Credit Union68375CUCD60,Service Credit Union,0,CU,68375
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Coastal Community Bank34403BKCD60,Coastal Community Bank,0,BK,34403
http://www.nerdwallet.com/rates/cds/best-cd-rates/?bankingrecs&globalrecs&cds&ratetool,USAA Federal Savings Bank32188IBCD6,USAA Federal Savings Bank,0,IB,32188
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Coastal Federal Credit Union18297CUCD6,Coastal Federal Credit Union,0,CU,18297
https://www.nerdwallet.com/rates/cds/best-cd-rates/,Bank of Trempealeau8693BKCD36,Bank of Trempealeau,0,BK,8693
https://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,Chartway Federal Credit Union13242CUCD12,Chartway Federal Credit Union,0,CU,13242
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Goliad National Bank5529BKCD6,Goliad National Bank,0,BK,5529
http://www.nerdwallet.com/rates/cds/best-cd-rates,Millennium Bank58348BKCD60,Millennium Bank,0,BK,58348
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,First US Bank17077BKCD48,First US Bank,0,BK,17077
http://www.nerdwallet.com/rates/cds/best-cd-rates,Arvest Bank8728BKCD60,Arvest Bank,0,BK,8728
https://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,Gulf Coast Bank & Trust Company32974IBCD48,Gulf Coast Bank & Trust Company,0,IB,32974
http://www.nerdwallet.com/rates/cds/best-cd-rates/,ableBanking19690IBCD12,ableBanking,0,IB,19690
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Salisbury Bank & Trust Company18467BKCD48,Salisbury Bank & Trust Company,0,BK,18467
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Savings Bank Northwest29058BKCD18,First Savings Bank Northwest,0,BK,29058
https://www.nerdwallet.com/rates/cds/best-cd-rates/?trk=nw_gn_2.0,EverBank34775IBCD30,EverBank,0,IB,34775
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,First Republic Bank59017BKCD60,First Republic Bank,0,BK,59017
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Haddon Savings Bank28222BKCD48,Haddon Savings Bank,0,BK,28222
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/,HSBC57890BKCD12,HSBC,0,BK,57890
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First National Bank in Fairfield13853BKCD18,First National Bank in Fairfield,0,BK,13853
http://www.nerdwallet.com/rates/cds/best-cd-rates,USC Credit Union68459CUCD6,USC Credit Union,0,CU,68459
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Coastal Federal Credit Union18297CUCD30,Coastal Federal Credit Union,0,CU,18297
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Citizens Community Bank35326BKCD48,Citizens Community Bank,0,BK,35326
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Desert Schools Federal Credit Union3238CUCD24,Desert Schools Federal Credit Union,0,CU,3238
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Zions Bank2270IBCD12,Zions Bank,0,IB,2270
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Technology Federal Credit Union19976CUCD36,First Technology Federal Credit Union,0,CU,19976
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,F&A Federal Credit Union1493CUCD24,F&A Federal Credit Union,0,CU,1493
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/North-Carolina,First Federal Savings Bank of Lincolnton30315SLCD60,First Federal Savings Bank of Lincolnton,0,SL,30315
http://www.nerdwallet.com/rates/cds/best-cd-rates,Union Savings & Loan Association29933SLCD60,Union Savings & Loan Association,0,SL,29933
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Savings Bank of Hegewisch29809SLCD48,First Savings Bank of Hegewisch,0,SL,29809
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Security Federal Savings Bank28894SLCD48,Security Federal Savings Bank,0,SL,28894
http://www.nerdwallet.com/rates/cds/best-cd-rates,Midland States Bank1040BKCD60,Midland States Bank,0,BK,1040
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,First National Bank15149BKCD36,First National Bank,0,BK,15149
http://www.nerdwallet.com/rates/cds/best-cd-rates,Citizens Bank6103BKCD60,Citizens Bank,0,BK,6103
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Trustco Bank31945SLCD30,Trustco Bank,0,SL,31945
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Minnesota First Credit & Savings26755BKCD24,Minnesota First Credit & Savings,0,BK,26755
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates/North-Carolina,Nationwide Bank34710IBCD60,Nationwide Bank,0,IB,34710
http://www.nerdwallet.com/rates/cds/best-cd-rates/,First Federal Savings & Loan Assoc of Central IL29645SLCD12,First Federal Savings & Loan Assoc of Central IL,0,SL,29645
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Mutual Federal Bank28302SLCD12,Mutual Federal Bank,0,SL,28302
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Security Bank of California57964BKCD12,Security Bank of California,0,BK,57964
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Kearny Federal Savings Bank28765SLCD60,Kearny Federal Savings Bank,0,SL,28765
http://www.nerdwallet.com/rates/CDs/Best-CD-Rates,Pacific Marine Credit Union68494CUCD60,Pacific Marine Credit Union,0,CU,68494
http://www.nerdwallet.com/rates/cds/best-cd-rates/,Rosedale Federal Savings & Loan Association29613SLCD12,Rosedale Federal Savings & Loan Association,0,SL,29613
